synset_id,word,sense_number,42310,words,worded,wording,,,,,,,
200624587,anatomize,2,2,anatomized,anatomizes,anatomizing,,,,,,,
201265702,anchor,2,735,anchors,anchoring,anchored,,,,,,,
201265930,ground,1,21550,grounds,grounded,grounding,,,,,,,
200093539,ankylose,2,6,ankylosing,ankyloses,ankylosed,,,,,,,
200093671,ankylose,1,6,ankylosing,ankyloses,ankylosed,,,,,,,
200083190,oil,2,11019,oils,oiled,oiling,,,,,,,
201734240,anger,1,4051,angered,angers,angering,,,,,,,
201735248,anger,2,4051,angered,angers,angering,,,,,,,
200657720,weight,2,9461,weights,weighted,weighting,,,,,,,
201106349,angle,4,3822,angles,angled,angling,,,,,,,
201280293,fish,1,11403,fished,fishing,fishes,,,,,,,
201980120,tip,5,4739,tips,tipped,tipping,,,,,,,
201986595,angle,1,3822,angles,angled,angling,,,,,,,
201878755,angle-park,1,angle-parks,angle-parking,angle-parked,,,,,,,,
200291080,anglicize,2,14,anglicized,anglicizes,anglicizing,,,,,,,
200398595,anglicize,1,14,anglicized,anglicizes,anglicizing,,,,,,,
201740637,pain,2,8051,pains,pained,paining,,,,,,,
201742737,anguish,1,533,anguishing,anguishes,anguished,,,,,,,
200557894,angulate,1,3,angulated,angulates,angulating,,,,,,,
200800031,animadvert,2,4,animadverted,animadverting,animadverts,,,,,,,
200994646,opine,1,69,opined,opines,opining,,,,,,,
200110238,brutalize,3,19,brutalized,brutalizing,brutalizes,,,,,,,
200110419,brutalize,2,19,brutalized,brutalizing,brutalizes,,,,,,,
201632665,animalize,1,animalizes,animalizing,animalized,,,,,,,,
200023840,vivify,1,9,vivified,vivifying,vivifies,,,,,,,
200186189,liven,1,75,livened,livening,livens,,,,,,,
201760213,invigorate,1,46,invigorated,invigorates,invigorating,,,,,,,
200293509,temper,1,1622,tempered,tempers,tempering,,,,,,,
201289760,annex,3,408,annexed,annexes,annexing,,,,,,,
202151620,annex,2,408,annexed,annexes,annexing,,,,,,,
202151765,annex,1,408,annexed,annexes,annexing,,,,,,,
200457540,extinguish,4,320,extinguished,extinguishing,extinguishes,,,,,,,
200929406,gloss,2,557,glossed,glosses,glossing,,,,,,,
201656159,footnote,1,283,footnotes,footnoted,,,,,,,,
200933912,declare,2,6080,declared,declaring,declares,,,,,,,
200942140,herald,1,1127,heralded,heralds,heralding,,,,,,,
200942334,denote,3,853,denotes,denoted,denoting,,,,,,,
200943376,announce,3,12514,announced,announcing,announces,,,,,,,
201736079,vex,1,101,vexed,vexing,vexes,,,,,,,
200773962,vacate,3,235,vacated,vacating,vacates,,,,,,,
202403814,void,1,944,voids,voided,voiding,voider,,,,,,
200131517,anodize,1,anodizes,anodizing,anodized,,,,,,,,
200615341,resolve,4,4318,resolved,resolving,resolves,,,,,,,
200616079,answer,2,22113,answered,answers,answering,,,,,,,
200694489,answer,10,22113,answered,answers,answering,,,,,,,
200695717,answer,3,22113,answered,answers,answering,,,,,,,
200788846,answer,5,22113,answered,answers,answering,,,,,,,
200789361,respond,2,7121,responded,responding,responds,,,,,,,
201147744,answer,9,22113,answered,answers,answering,,,,,,,
202579439,answer,8,22113,answered,answers,answering,,,,,,,
202589299,suffice,1,639,suffices,sufficed,sufficing,,,,,,,
202665489,answer,6,22113,answered,answers,answering,,,,,,,
201754941,antagonize,1,81,antagonized,antagonizing,antagonizes,,,,,,,
202489020,counteract,1,356,counteracted,counteracting,counteracts,,,,,,,
201104116,ante,1,28,antes,anteing,anteed,,,,,,,
202633006,predate,1,108,predates,predated,predating,,,,,,,
200268080,predate,4,108,predates,predated,predating,,,,,,,
201580681,anthologize,1,2,anthologized,anthologizes,anthologizing,,,,,,,
200703357,anthropomorphize,1,3,anthropomorphized,anthropomorphizing,anthropomorphizes,,,,,,,
200102927,clown,1,540,clowns,clowning,clowned,,,,,,,
200331782,anticipate,6,2332,anticipated,anticipating,anticipates,,,,,,,
200695861,expect,1,27971,expected,expecting,expects,,,,,,,
200696899,previse,2,previses,prevising,prevised,,,,,,,,
200887706,promise,3,9418,promised,promises,promising,,,,,,,
201752624,anticipate,5,2332,anticipated,anticipating,anticipates,,,,,,,
202489652,forestall,2,124,forestalls,forestalling,forestalled,,,,,,,
200245071,antique,2,1351,antiques,antiqued,,,,,,,,
200245234,antiquate,1,antiquates,antiquating,antiquated,,,,,,,,
202259400,antique,1,1351,antiques,antiqued,,,,,,,,
200822006,caricature,1,299,caricatures,caricatured,caricaturing,,,,,,,
202594364,ape,1,474,apes,apeing,aping,aped,,,,,,
200717497,aphorize,1,aphorizes,aphorizing,aphorized,,,,,,,,
200863493,apologize,1,492,apologized,apologizing,apologizes,,,,,,,
200865308,rationalize,1,185,rationalized,rationalizing,rationalizes,,,,,,,
200733037,tergiversate,2,2,tergiversated,tergiversates,tergiversating,,,,,,,
200961505,apostrophize,1,7,apostrophized,apostrophizes,apostrophizing,,,,,,,
200670532,apotheosize,1,2,apotheosized,apotheosizes,apotheosizing,,,,,,,
201757955,shock,2,5119,shocked,shocks,shocking,,,,,,,
200046409,tog,1,53,togs,togged,togging,,,,,,,
200730627,invoke,3,1000,invoked,invoking,invokes,,,,,,,
200991862,invoke,2,1000,invoked,invoking,invokes,,,,,,,
201755473,attract,3,6288,attracted,attracting,attracts,,,,,,,
202423014,appeal,1,14436,appeals,appealed,appealing,,,,,,,
202423216,appeal,4,14436,appeals,appealed,appealing,,,,,,,
200409939,appear,2,29817,appeared,appears,appearing,,,,,,,
200412906,appear,5,29817,appeared,appears,appearing,,,,,,,
200413784,appear,3,29817,appeared,appears,appearing,,,,,,,
201672129,appear,6,29817,appeared,appears,appearing,,,,,,,
202071636,seem,1,59579,seemed,seems,seeming,,,,,,,
202072871,seem,2,59579,seemed,seems,seeming,,,,,,,
202520938,appear,7,29817,appeared,appears,appearing,,,,,,,
200740023,propitiate,1,31,propitiated,propitiating,propitiates,,,,,,,
201157749,stay,11,19578,stayed,staying,stays,staid,,,,,,
201714514,placate,1,165,placated,placating,placates,,,,,,,
201289150,tack,5,729,tacked,tacks,tacking,,,,,,,
202046205,apperceive,1,apperceives,apperceiving,apperceived,,,,,,,,
202574589,pertain,2,246,pertaining,pertains,pertained,,,,,,,
200832171,applaud,2,542,applauded,applauding,applauds,,,,,,,
201622855,applique,1,19,appliqued,appliques,,,,,,,,
200740152,apply,3,19138,applied,applies,applying,,,,,,,
200993556,apply,9,19138,applied,applies,applying,,,,,,,
201123102,utilize,1,360,utilized,utilizing,utilizes,,,,,,,
201323844,apply,4,19138,applied,applies,applying,,,,,,,
202242256,give,20,125727,given,gave,giving,gives,,,,,,
202484485,implement,2,4370,implemented,implementing,implements,,,,,,,
202485635,use,5,137498,used,using,uses,,,,,,,
202518718,apply,10,19138,applied,applies,applying,,,,,,,
202596068,hold,30,49105,held,holding,holds,,,,,,,
202626450,apply,5,19138,applied,applies,applying,,,,,,,
202273930,appoint,3,7565,appointed,appointing,appoints,,,,,,,
202324533,nominate,4,1007,nominated,nominating,nominates,,,,,,,
202401814,charge,5,23055,charges,charged,charging,,,,,,,
202228139,share,4,27202,shares,shared,sharing,,,,,,,
201458008,appose,1,5,apposed,apposes,apposing,,,,,,,
200625857,survey,1,11020,surveys,surveyed,surveying,,,,,,,
200658664,value,4,26661,values,valued,valuing,,,,,,,
200305671,apprize,4,apprizes,apprizing,apprized,,,,,,,,
200306251,revalue,1,90,revalued,revaluing,revalues,,,,,,,
200573412,appreciate,2,4326,appreciated,appreciating,appreciates,,,,,,,
201753627,appreciate,1,4326,appreciated,appreciating,appreciates,,,,,,,
202191142,value,2,26661,values,valued,valuing,,,,,,,
200569596,savvy,1,34,savviest,savvies,savvying,savvied,,,,,,
201178382,nail,2,2252,nails,nailed,nailing,,,,,,,
201730737,apprehend,3,239,apprehended,apprehending,apprehends,,,,,,,
200582990,apprentice,1,1043,apprentices,apprenticed,apprenticing,,,,,,,
200803912,instruct,3,1741,instructed,instructing,instructs,,,,,,,
200958112,approach,5,23590,approaches,approached,approaching,,,,,,,
201796202,approach,4,23590,approaches,approached,approaching,,,,,,,
201995535,near,1,22199,nearest,nearer,nearing,neared,nears,,,,,
202365915,approach,3,23590,approaches,approached,approaching,,,,,,,
202622629,approach,2,23590,approaches,approached,approaching,,,,,,,
200663968,approbate,2,approbates,approbating,approbated,,,,,,,,
200777858,approbate,1,approbates,approbating,approbated,,,,,,,,
202206880,seize,3,2485,seized,seizing,seizes,,,,,,,
200651566,approve,2,5207,approved,approving,approves,,,,,,,
200780419,sanction,1,2104,sanctions,sanctioned,sanctioning,,,,,,,
200650033,judge,3,11872,judges,judged,judging,,,,,,,
202586008,approximate,1,723,approximated,approximating,approximates,,,,,,,
201886178,aquaplane,2,7,aquaplaning,aquaplaned,aquaplanes,,,,,,,
201899084,aquaplane,1,7,aquaplaning,aquaplaned,aquaplanes,,,,,,,
201701503,aquatint,1,67,aquatints,aquatinting,aquatinted,,,,,,,
202195666,arbitrage,1,265,arbitraging,arbitrages,,,,,,,,
200735928,mediate,1,812,mediated,mediating,mediates,,,,,,,
201976875,curve,3,3861,curves,curved,curving,,,,,,,
200508302,archaize,1,archaizes,archaizing,archaized,,,,,,,,
201344435,archive,1,1455,archives,archiving,archived,,,,,,,
200746664,reason,2,29163,reasons,reasoned,reasoning,,,,,,,
200747097,indicate,4,12084,indicated,indicates,indicating,,,,,,,
200747871,fence,5,2363,fences,fenced,fencing,,,,,,,
200017853,uprise,8,uprises,uprose,uprisen,,,,,,,,
200329068,arise,4,9493,arising,arises,arose,arisen,,,,,,
201911030,uprise,6,uprises,uprose,uprisen,,,,,,,,
201925329,uprise,4,uprises,uprose,uprisen,,,,,,,,
202506241,rise,15,22834,rose,rising,rises,risen,,,,,,
202546120,uprise,1,uprises,uprose,uprisen,,,,,,,,
202547589,arise,2,9493,arising,arises,arose,arisen,,,,,,
201052697,gird,1,47,girding,girded,girds,girt,,,,,,
202267393,arm,2,20093,arms,armed,arming,,,,,,,
202274244,armour,1,898,armoured,armouring,armours,,,,,,,
202064985,perfume,1,683,perfumes,perfumed,perfuming,,,,,,,
200018221,waken,2,145,wakened,wakening,wakens,,,,,,,
200018508,waken,1,145,wakened,wakening,wakens,,,,,,,
200022265,stimulate,4,2025,stimulated,stimulates,stimulating,,,,,,,
201583752,stir,6,2598,stirred,stirring,stirs,,,,,,,
201708538,raise,10,19089,raised,raising,raises,,,,,,,
201711441,sex,1,8876,sexes,sexing,sexed,,,,,,,
201839775,stir,7,2598,stirred,stirring,stirs,,,,,,,
200816304,arraign,2,30,arraigned,arraigning,arraigns,,,,,,,
202423348,arraign,1,30,arraigned,arraigning,arraigns,,,,,,,
200037596,set,24,53101,sets,setting,,,,,,,,
200711371,put,9,67433,putting,puts,,,,,,,,
200988646,arrange,2,6976,arranged,arranging,arranges,,,,,,,
201422386,arrange,1,6976,arranged,arranging,arranges,,,,,,,
201601291,stage,2,21508,stages,staged,staging,,,,,,,
201657335,set,11,53101,sets,setting,,,,,,,,
201695918,format,1,2853,formats,formatting,formatted,,,,,,,
201432466,range,5,23397,ranging,ranges,ranged,,,,,,,
201096284,stop,7,26328,stopped,stops,stopping,,,,,,,
201463706,get,18,212569,got,getting,gets,gotten,,,,,,
201805674,hold,26,49105,held,holding,holds,,,,,,,
201947900,get,5,212569,got,getting,gets,gotten,,,,,,
202508890,arrive,2,13557,arrived,arriving,arrives,,,,,,,
202208641,usurp,1,166,usurped,usurping,usurps,,,,,,,
202209388,claim,2,30184,claims,claimed,claiming,,,,,,,
202210769,assign,6,1799,assigned,assigning,assigns,,,,,,,
200115474,arterialize,1,arterializes,arterializing,arterialized,,,,,,,,
200855685,article,1,9520,articles,articled,,,,,,,,
200946301,vocalize,4,4,vocalizing,vocalized,vocalizes,,,,,,,
200946463,say,8,317317,said,says,saying,,,,,,,
200948313,word,1,42310,words,worded,wording,,,,,,,
202286663,joint,2,7900,joints,jointed,jointing,,,,,,,
201911527,ascend,1,328,ascended,ascends,ascending,,,,,,,
201912527,uprise,5,uprises,uprose,uprisen,,,,,,,,
201979289,ascend,5,328,ascended,ascends,ascending,,,,,,,
202043222,ascend,4,328,ascended,ascends,ascending,,,,,,,
202310429,ascend,3,328,ascended,ascends,ascending,,,,,,,
202670633,ascend,2,328,ascended,ascends,ascending,,,,,,,
200640608,see,10,184969,seen,saw,seeing,sees,,,,,,
200697393,ascertain,4,859,ascertained,ascertaining,ascertains,,,,,,,
200888752,find,4,95580,found,finding,finds,,,,,,,
200890179,watch,7,21679,watched,watching,watches,,,,,,,
200702302,impute,1,95,imputed,imputing,imputes,,,,,,,
200371869,ash,1,1753,ashes,,,,,,,,,
200727721,ask,2,57692,asked,asking,asks,,,,,,,
200730925,require,2,28107,required,requires,requiring,,,,,,,
200758605,inquire,1,482,inquired,inquiring,inquires,,,,,,,
200758990,ask,3,57692,asked,asking,asks,,,,,,,
200868100,ask,6,57692,asked,asking,asks,,,,,,,
201034677,ask,5,57692,asked,asking,asks,,,,,,,
202549691,take,9,172773,took,taken,taking,takes,,,,,,
200818976,sully,3,54,sullied,sullying,sullies,,,,,,,
201229692,asphalt,1,99,asphalted,asphalts,asphalting,,,,,,,
200348105,suffocate,5,209,suffocated,suffocating,suffocates,,,,,,,
201434349,suffocate,2,209,suffocated,suffocating,suffocates,,,,,,,
201525726,suffocate,1,209,suffocated,suffocating,suffocates,,,,,,,
200003261,aspirate,3,85,aspirated,aspirates,aspirating,,,,,,,
200920443,aspirate,2,85,aspirated,aspirates,aspirating,,,,,,,
201498107,aspirate,1,85,aspirated,aspirates,aspirating,,,,,,,
200834490,snipe,3,173,sniping,sniped,snipes,,,,,,,
201084194,attack,1,16272,attacks,attacked,attacking,,,,,,,
201085076,attack,4,16272,attacks,attacked,attacking,,,,,,,
200819589,assassinate,2,287,assassinated,assassinating,assassinates,,,,,,,
202408713,assassinate,1,287,assassinated,assassinating,assassinates,,,,,,,
202491481,violate,5,664,violated,violating,violates,,,,,,,
200671855,assay,1,860,assays,assayed,assaying,,,,,,,
202454930,try,1,54222,trying,tried,tries,,,,,,,
201609650,tack,3,729,tacked,tacks,tacking,,,,,,,
202355773,meet,8,32756,met,meeting,meets,,,,,,,
202521319,gather,6,4942,gathered,gathering,gathers,,,,,,,
200693530,insist,3,6497,insisted,insists,insisting,,,,,,,
200983921,maintain,4,12195,maintained,maintaining,maintains,,,,,,,
202302941,assert,3,2048,asserted,asserting,asserts,,,,,,,
200659353,assess,4,6335,assessed,assessing,assesses,,,,,,,
202241498,tax,2,19641,taxes,taxed,taxing,,,,,,,
202241661,assess,2,6335,assessed,assessing,assesses,,,,,,,
200532314,assibilate,2,assibilates,assibilating,assibilated,,,,,,,,
201020279,assibilate,1,assibilates,assibilating,assibilated,,,,,,,,
200654906,specify,7,4008,specified,specifying,specifies,,,,,,,
200715822,attribute,2,3528,attributed,attributes,attributing,,,,,,,
201124458,put,4,67433,putting,puts,,,,,,,,
202164138,assign,7,1799,assigned,assigning,assigns,,,,,,,
202320208,designate,2,1134,designated,designating,designates,,,,,,,
200153684,assimilate,2,458,assimilated,assimilating,assimilates,,,,,,,
200154285,assimilate,3,458,assimilated,assimilating,assimilates,,,,,,,
200154471,assimilate,5,458,assimilated,assimilating,assimilates,,,,,,,
201497546,imbibe,2,59,imbibed,imbibing,imbibes,,,,,,,
202341741,assist,2,4075,assisted,assisting,assists,,,,,,,
202465525,serve,10,15648,served,serving,serves,,,,,,,
200689759,relate,1,13271,related,relating,relates,,,,,,,
202396109,consociate,1,consociates,consociating,consociated,,,,,,,,
200632728,sort,2,31518,sorts,sorted,sorting,,,,,,,
200048895,wear,9,14858,wearing,wore,worn,wears,,,,,,
200612180,presume,1,1150,presumed,presumes,presuming,,,,,,,
201429239,assume,8,10941,assumed,assuming,assumes,,,,,,,
201672714,simulate,3,381,simulated,simulating,simulates,,,,,,,
201924460,take,22,172773,took,taken,taking,takes,,,,,,
200750618,assure,3,2910,assured,assures,assuring,,,,,,,
200854515,promise,1,9418,promised,promises,promising,,,,,,,
200861160,secure,4,7346,secured,securing,secures,,,,,,,
200986696,tell,6,73046,told,telling,tells,,,,,,,
201715457,reassure,1,1298,reassured,reassuring,reassures,,,,,,,
200497080,star,3,10954,stars,starring,starred,,,,,,,
201097790,nuke,2,27,nukes,nuked,nuking,,,,,,,
200319809,atomize,3,8,atomized,atomizing,atomizes,,,,,,,
201098098,zap,3,86,zapped,zapping,zaps,,,,,,,
201333069,atomize,1,8,atomized,atomizing,atomizes,,,,,,,
201744550,repent,1,135,repented,repents,repenting,,,,,,,
200091170,atrophy,1,163,atrophied,atrophies,atrophying,,,,,,,
201251986,attach,2,4819,attached,attaching,attaches,,,,,,,
201252135,attach,3,4819,attached,attaching,attaches,,,,,,,
201257892,attach,1,4819,attached,attaching,attaches,,,,,,,
202207624,sequester,2,35,sequestered,sequestering,sequesters,,,,,,,
202462804,tie,6,7082,tied,ties,tying,,,,,,,
200019434,attack,6,16272,attacks,attacked,attacking,,,,,,,
200336456,attack,5,16272,attacks,attacked,attacking,,,,,,,
201948786,reach,2,23851,reached,reaching,reaches,,,,,,,
201962681,reach,1,23851,reached,reaching,reaches,,,,,,,
202220656,strike,12,12029,struck,strikes,striking,stricken,,,,,,
202087580,attaint,2,4,attainted,attaints,attainting,,,,,,,
202471994,shame,1,2097,shamed,shames,shaming,,,,,,,
200163877,attemper,1,attempers,attempering,attempered,,,,,,,,
201604392,undertake,1,5883,undertaken,undertaking,undertook,undertakes,,,,,,
202474278,see,14,184969,seen,saw,seeing,sees,,,,,,
202534896,attend,1,8948,attended,attending,attends,,,,,,,
202636655,attend,3,8948,attended,attending,attends,,,,,,,
200213232,attenuate,2,128,attenuated,attenuating,attenuates,,,,,,,
200218807,rarefy,3,12,rarefied,rarefying,,,,,,,,
200793538,attest,2,283,attested,attests,attesting,,,,,,,
200793797,attest,4,283,attested,attests,attesting,,,,,,,
200794126,manifest,1,1187,manifested,manifests,manifesting,,,,,,,
200982000,testify,1,541,testified,testifies,testifying,,,,,,,
200042675,prink,2,6,prinking,prinked,prinks,,,,,,,
202444518,attitudinize,1,attitudinizes,attitudinizing,attitudinized,,,,,,,,
200574271,attorn,1,3,attorns,attorned,attorning,,,,,,,
201310178,attract,2,6288,attracted,attracting,attracts,,,,,,,
201463020,pull,2,13468,pulled,pulling,pulls,,,,,,,
200288633,attune,1,126,attuned,attunes,attuning,,,,,,,
202179883,auctioneer,1,383,auctioneers,auctioneering,,,,,,,,
200580606,audit,2,2800,audits,audited,auditing,,,,,,,
200673932,scrutinize,2,165,scrutinized,scrutinizing,scrutinizes,,,,,,,
201669532,audition,1,417,auditions,auditioned,auditioning,,,,,,,
200148603,augment,1,504,augmented,augmenting,augments,,,,,,,
